id_employee,age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,augmentation_salaire_pourcentage,nombre_participation_pee,nb_formations_suivies,niveau_education,frequence_deplacement,annes_sous_responsable_actuel,ratio_loyaute,ratio_stagnation,ratio_salaire_comparatif,taux_volatilite,delta_evaluation,frustration_trajet,genre_M,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,heure_supplementaires_Oui,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,a_quitte_l_entreprise
683,34,2691,1,10,9,2,3,4,4,2,3,12,1,4,5,1,8,0.2941176470588235,0.7272727272727273,0.8305625787466493,0.0909090909090909,0,0.3333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
684,45,4286,2,5,1,1,3,1,4,3,3,14,2,4,4,2,0,0.0222222222222222,0.0,0.6189814004691414,0.3333333333333333,0,6.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
686,26,2659,1,3,2,3,3,4,3,3,3,13,1,2,3,1,2,0.1153846153846153,0.0,0.8213964960574982,0.25,0,1.5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
689,37,9434,1,10,7,3,3,3,3,3,3,15,1,2,3,1,8,0.2702702702702703,0.6363636363636364,1.2931900793632036,0.0909090909090909,0,0.75,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
690,29,5561,1,6,0,2,3,3,1,2,3,14,1,5,2,1,2,0.2068965517241379,0.1428571428571428,0.8031160914626447,0.1428571428571428,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
691,35,6646,1,17,11,2,1,4,2,3,3,13,0,3,4,1,8,0.4857142857142857,0.6111111111111112,2.0512519131736275,0.0555555555555555,2,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
692,33,7725,3,15,11,3,3,4,3,1,4,23,1,2,3,2,7,0.3939393939393939,0.2857142857142857,1.0260649235299129,0.1875,1,3.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
698,54,10725,2,16,7,3,3,2,3,4,3,15,1,1,4,1,1,0.1666666666666666,0.7,2.532019122941628,0.1176470588235294,0,3.8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
699,36,8847,2,13,2,2,2,2,3,3,3,11,1,2,2,1,2,0.0833333333333333,0.0,1.2127255281032714,0.1428571428571428,1,2.25,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
700,27,2045,0,5,2,1,2,4,4,3,3,13,0,0,4,1,1,0.1481481481481481,0.2,0.631178176713823,0.0,1,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701,20,1009,1,1,0,4,3,3,4,3,3,11,0,5,1,1,1,0.05,0.5,0.3114223864568447,0.5,0,2.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
702,33,3348,1,10,8,1,3,1,1,3,3,11,0,3,3,2,7,0.303030303030303,0.8181818181818182,1.033342071216567,0.0909090909090909,0,0.75,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
704,35,1281,1,1,0,3,2,3,3,3,3,18,2,3,3,0,0,0.0285714285714285,0.0,0.3957160253665495,0.5,1,0.75,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
705,23,2819,2,5,2,1,4,1,1,4,3,16,1,3,3,1,2,0.1304347826086956,0.0,0.8700690856509864,0.3333333333333333,-1,0.8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
707,25,4851,0,4,2,4,4,2,3,3,4,22,1,4,3,1,2,0.12,0.25,0.7005783419682233,0.0,0,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
709,38,4028,0,8,7,4,2,4,1,3,4,20,0,2,4,1,5,0.1842105263157894,0.0,0.5817212041739854,0.0,2,1.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
710,29,2720,1,10,7,2,1,4,4,3,3,18,1,5,4,2,8,0.3448275862068966,0.1818181818181818,0.8395132717171632,0.0909090909090909,2,0.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
712,48,8120,3,12,2,2,4,2,4,3,3,12,0,3,1,1,2,0.0416666666666666,0.6666666666666666,1.1726852477390173,0.2307692307692307,-1,0.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
714,27,4647,1,6,5,4,4,4,2,3,4,20,2,3,1,2,4,0.2222222222222222,0.0,0.6711167914092627,0.1428571428571428,0,0.75,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
715,37,4680,3,4,0,4,4,4,1,3,3,17,0,2,2,1,0,0.027027027027027,0.0,1.4444566586898249,0.6,-1,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
716,50,3221,1,20,8,4,4,3,3,3,3,11,3,3,1,1,8,0.4,0.1428571428571428,0.9950049318545324,0.0476190476190476,-1,7.0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
717,34,8621,1,9,7,4,2,2,2,4,3,14,0,3,3,1,7,0.2352941176470588,0.7777777777777778,1.1450751722655506,0.1,1,1.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
720,24,4577,9,4,2,1,3,3,1,3,3,14,0,3,2,1,0,0.0833333333333333,0.6666666666666666,0.6610074358253057,1.8,0,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
721,39,4553,1,20,7,4,2,3,1,3,3,11,0,4,4,1,10,0.5128205128205128,0.5238095238095238,0.6047473911756237,0.0476190476190476,1,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
722,32,5396,1,10,7,4,3,4,4,2,3,12,0,2,3,1,8,0.3125,0.0,0.7792868961576032,0.0909090909090909,0,3.333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
723,50,6796,3,18,3,2,3,3,1,3,3,14,1,4,2,2,3,0.08,0.2,0.981474007836744,0.1578947368421052,0,2.0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
724,38,7625,0,10,7,2,4,4,3,2,3,13,0,4,4,1,8,0.2368421052631578,0.1,1.0127825296978104,0.0,-1,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
725,27,7412,1,9,7,3,3,1,4,3,3,11,0,3,2,1,7,0.3333333333333333,0.0,1.016019171956759,0.1,0,0.25,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
727,32,11159,3,10,7,3,3,4,4,3,3,15,0,6,2,1,7,0.21875,0.875,0.6959781208777844,0.2727272727272727,0,0.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
728,47,4960,2,20,7,4,3,1,4,3,3,12,0,2,4,1,7,0.1489361702127659,0.125,0.7163200528060992,0.0952380952380952,0,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
729,40,10475,5,20,13,4,2,1,3,3,4,21,1,2,4,2,12,0.45,0.0526315789473684,1.5127928534564294,0.238095238095238,2,1.25,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
730,53,14814,3,32,1,3,4,3,3,3,3,19,0,3,3,1,3,0.0943396226415094,0.1666666666666666,0.9239376183066134,0.0909090909090909,-1,1.75,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
731,41,19141,3,23,6,2,2,4,2,2,3,15,3,2,4,1,6,0.5121951219512195,0.5454545454545454,1.1140356433067375,0.125,1,3.333333333333333,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
732,60,5405,8,10,2,1,3,1,4,3,3,14,0,1,4,1,2,0.0333333333333333,0.6666666666666666,0.780586670446969,0.7272727272727273,0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
733,27,8793,1,9,7,4,3,1,3,2,4,21,2,4,2,2,7,0.3333333333333333,0.1,1.205323337697758,0.1,1,3.333333333333333,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
734,41,19189,1,22,7,4,2,3,2,3,3,12,1,3,3,1,10,0.5365853658536586,0.0869565217391304,1.1168293171418937,0.0434782608695652,1,0.25,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
738,50,3875,7,4,2,4,3,2,4,3,3,15,1,2,4,1,2,0.04,0.6666666666666666,1.4756283320639756,1.4,0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
741,28,2216,7,10,7,1,1,2,4,3,3,13,0,4,2,1,7,0.25,0.375,0.6839564007813359,0.6363636363636364,2,0.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
742,36,11713,9,10,7,1,4,1,1,3,3,14,1,2,3,0,5,0.2222222222222222,0.0,0.7305306685044797,0.8181818181818182,-1,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
743,38,7861,4,10,0,3,3,3,4,4,3,14,0,4,3,1,0,0.0263157894736842,0.0,1.0775670144026015,0.3636363636363636,0,0.2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
744,44,3708,2,9,2,1,1,3,3,3,3,14,0,5,3,0,4,0.1136363636363636,0.1666666666666666,1.1454449820914645,0.2,2,6.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
746,47,13770,9,28,2,4,3,3,4,2,3,12,2,2,3,2,13,0.4680851063829787,0.4782608695652174,1.988654662729836,0.3103448275862069,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
747,30,5304,7,10,7,3,3,4,4,2,4,23,1,2,5,1,7,0.2666666666666666,0.7777777777777778,0.7660003145329739,0.6363636363636364,1,9.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
749,29,2642,1,1,0,3,3,3,3,3,3,11,0,6,3,1,0,0.0344827586206896,0.0,1.006092916984006,0.5,0,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
752,42,2759,6,7,2,3,4,3,4,3,3,12,0,2,3,2,2,0.0476190476190476,0.6666666666666666,0.8515504105395784,0.75,-1,4.75,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
754,43,6804,3,7,2,4,2,4,3,3,3,18,1,5,3,2,2,0.0465116279069767,0.6666666666666666,0.982629362760625,0.375,1,3.75,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
757,34,6142,3,10,1,2,3,3,4,3,3,11,0,2,2,1,3,0.1470588235294117,0.6666666666666666,0.8158046291677313,0.2727272727272727,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
758,23,2500,1,5,3,2,3,1,4,4,3,14,1,2,1,1,2,0.1739130434782608,0.0,0.772279518670081,0.1666666666666666,0,1.8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
760,39,6389,9,12,3,3,4,2,3,1,3,15,1,3,3,1,6,0.2051282051282051,0.3333333333333333,1.508351531605973,0.6923076923076923,-1,1.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
762,56,11103,7,30,7,3,3,4,3,2,3,11,0,1,3,1,1,0.1785714285714285,0.0909090909090909,1.4747441871783329,0.2258064516129032,0,3.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
763,40,2342,0,5,2,4,2,4,4,2,4,20,0,2,1,1,3,0.1,0.4,0.7228456185152927,0.0,2,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
764,27,6811,8,9,6,4,2,1,1,1,3,19,0,2,3,1,7,0.2592592592592592,0.0,0.9046638439044966,0.8,1,3.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
766,29,2297,1,2,2,4,3,2,4,3,3,14,2,2,3,1,2,0.0689655172413793,0.6666666666666666,0.8747143945163747,0.3333333333333333,0,2.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
769,53,2450,2,19,2,4,3,4,4,3,3,17,0,4,3,1,2,0.0377358490566037,0.6666666666666666,0.7568339282966794,0.1,0,1.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
771,35,5093,2,16,0,4,3,1,1,4,3,11,1,2,4,0,0,0.0285714285714285,0.0,0.6764723178689768,0.1176470588235294,0,0.4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
772,32,5309,1,10,8,1,3,4,4,3,3,15,2,2,4,2,7,0.3125,0.3636363636363636,1.6400127858477842,0.0909090909090909,0,6.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
773,38,3057,6,6,0,4,3,3,2,1,3,13,1,0,5,1,1,0.0263157894736842,0.0,0.943526496926238,0.8571428571428571,0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
775,34,5121,3,7,0,2,3,1,3,3,3,14,1,3,5,1,0,0.0,0.0,0.7019743901228499,0.375,0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
776,52,16856,1,34,6,3,2,1,1,4,3,11,0,3,4,1,16,0.6538461538461539,0.0285714285714285,0.9810451284456596,0.0285714285714285,1,0.6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
780,33,2686,1,10,9,4,3,4,3,2,3,13,0,2,4,1,8,0.303030303030303,0.6363636363636364,0.8290193558206986,0.0909090909090909,0,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
781,25,6180,1,6,5,3,3,4,2,2,4,23,0,5,1,1,4,0.24,0.1428571428571428,0.8925116786979221,0.1428571428571428,1,8.666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
783,45,6632,0,9,7,2,1,3,1,3,3,13,0,3,2,1,1,0.1777777777777777,0.3333333333333333,2.525514089870525,0.0,2,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
784,23,3505,1,2,2,1,4,3,4,3,3,18,0,3,1,1,2,0.0869565217391304,0.0,1.081799271091418,0.3333333333333333,-1,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
785,47,6397,4,8,4,2,4,3,4,3,3,12,0,2,2,2,3,0.1063829787234042,0.1666666666666666,0.9238506810081888,0.4444444444444444,-1,6.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
786,34,6274,1,6,5,4,3,4,3,3,4,22,0,5,3,1,4,0.1764705882352941,0.1428571428571428,0.9060870990535216,0.1428571428571428,1,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,55,19859,5,24,2,4,3,1,4,3,3,13,1,2,3,1,4,0.0909090909090909,0.1666666666666666,1.155824347757615,0.2,0,0.5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
789,36,7587,1,10,7,1,2,1,2,3,3,15,0,1,4,0,9,0.2777777777777778,0.0,1.095709725935459,0.0909090909090909,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
791,52,4258,0,5,3,4,3,4,1,3,3,18,1,3,4,0,2,0.0769230769230769,0.2,1.3142086437395886,0.0,0,4.75,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
792,26,4364,3,5,2,1,1,4,1,3,3,14,1,2,2,2,0,0.0769230769230769,0.6666666666666666,1.3480911277904934,0.5,2,0.25,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
793,29,4335,4,11,7,2,3,3,1,2,3,12,1,3,3,1,1,0.2758620689655172,0.1111111111111111,0.5757917726216404,0.3333333333333333,0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
796,26,5326,6,6,3,4,2,1,3,2,3,17,0,2,3,1,2,0.1538461538461538,0.2,0.7691775405736462,0.8571428571428571,1,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
797,34,3280,2,10,2,2,4,4,3,3,3,16,0,2,4,1,3,0.1176470588235294,0.2,1.012354239423638,0.1818181818181818,-1,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
799,54,5485,9,9,3,4,3,1,2,3,3,11,2,4,4,1,4,0.0925925925925925,0.1666666666666666,0.751870636560014,0.9,0,4.75,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
800,27,4342,0,5,2,3,3,4,2,3,3,19,1,3,1,2,1,0.1481481481481481,0.2,0.6270688849363071,0.0,0,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
802,37,2782,0,6,3,4,3,1,2,2,3,13,2,3,1,1,3,0.1351351351351351,0.6666666666666666,0.8586492359989515,0.0,0,3.333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
803,38,5980,6,17,7,1,4,1,4,3,3,12,0,2,4,2,12,0.3947368421052631,0.25,0.819724048610553,0.3333333333333333,-1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
804,34,4381,1,6,5,3,2,1,3,3,3,11,0,3,4,1,3,0.1764705882352941,0.1428571428571428,1.352171927717975,0.1428571428571428,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
805,35,2572,1,3,2,1,3,4,2,2,3,16,1,1,4,1,2,0.0857142857142857,0.0,0.9794364051789796,0.25,0,2.6666666666666665,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
806,30,3833,3,7,2,4,1,3,3,3,4,21,2,2,3,1,2,0.0666666666666666,0.0,1.1840589580249683,0.375,3,0.25,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
807,40,4244,1,8,7,3,4,2,4,3,4,24,1,2,2,2,7,0.2,0.3333333333333333,0.5637047942344272,0.1111111111111111,0,0.5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
808,34,6500,5,6,2,3,3,1,2,3,3,17,1,1,2,1,2,0.088235294117647,0.25,0.9387258756531544,0.7142857142857143,0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
809,42,18430,1,24,7,2,3,4,2,2,3,13,1,4,3,2,9,0.5714285714285714,0.56,1.0726543496234875,0.04,0,2.6666666666666665,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
811,23,1601,1,1,0,3,4,1,3,3,4,21,2,2,3,1,0,0.0,0.0,0.4945678037563199,0.5,0,1.5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
812,24,2694,1,1,0,3,2,2,3,3,3,11,3,4,3,0,0,0.0416666666666666,0.0,0.8322084093188793,0.5,1,2.25,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
813,52,3149,8,9,2,4,3,3,2,3,4,20,1,3,4,1,4,0.0961538461538461,0.1666666666666666,0.972763281716834,0.8,1,2.75,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
815,50,17639,5,30,3,3,3,3,4,3,3,16,0,3,3,1,3,0.08,0.0,1.1001306635149422,0.1612903225806451,0,0.5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
816,29,2319,1,1,0,2,2,1,4,3,3,11,1,1,2,1,0,0.0344827586206896,0.0,0.7163664815183671,0.5,1,0.25,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
817,33,11691,0,14,9,3,3,3,4,4,3,11,0,3,3,1,7,0.3939393939393939,0.2142857142857142,0.7291585456745387,0.0,0,1.4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
819,33,5324,5,6,2,1,3,1,3,3,3,15,0,3,3,1,2,0.0909090909090909,0.0,0.7688887018426759,0.7142857142857143,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
820,47,16752,1,26,14,3,3,4,3,2,3,11,1,3,2,1,0,0.5531914893617021,0.1111111111111111,0.974992168469488,0.037037037037037,0,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
823,36,5228,0,10,7,3,3,2,1,3,3,15,1,2,3,1,5,0.25,0.0,0.7166416933337745,0.0,0,0.25,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
824,29,2700,1,10,7,3,4,3,3,3,4,24,1,3,2,1,7,0.3448275862068966,0.0,0.8333403800133605,0.0909090909090909,0,5.75,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
825,58,19246,7,40,15,4,3,2,4,3,3,12,0,2,4,1,8,0.5344827586206896,0.40625,1.2003579993201756,0.1707317073170731,0,0.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
826,35,2506,3,7,2,4,4,3,3,3,3,13,0,0,4,1,2,0.0571428571428571,0.6666666666666666,0.7734633304864746,0.375,-1,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
827,42,6062,9,8,3,4,2,4,4,3,3,13,1,4,2,1,2,0.0952380952380952,0.0,0.8309644118189252,1.0,1,0.25,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
828,28,4382,6,5,2,3,3,3,4,2,3,17,0,3,4,1,1,0.0714285714285714,0.6666666666666666,1.3524805723031652,1.0,0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
829,36,2143,4,8,2,3,3,2,2,3,3,13,1,2,3,1,4,0.1388888888888889,0.0,0.505931653190108,0.4444444444444444,0,3.25,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
830,32,6162,1,14,13,3,2,3,3,3,3,12,1,3,3,1,8,0.4375,0.4,0.8446721718291351,0.0666666666666666,1,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
832,40,5094,6,10,0,1,2,3,4,3,3,14,0,6,4,2,0,0.025,0.0,1.573596747242157,0.5454545454545454,1,4.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
833,30,6877,5,12,0,3,2,4,2,2,4,24,0,4,3,1,0,0.0,0.0,0.942682655902136,0.3846153846153846,2,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
834,45,2274,1,1,0,2,2,3,4,3,3,14,0,3,3,1,0,0.0222222222222222,0.0,0.7018577867223637,0.5,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
836,42,4434,1,10,8,2,3,2,4,2,3,13,1,3,3,1,8,0.2142857142857142,0.7,0.6078020788527078,0.0909090909090909,0,9.666666666666666,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
837,38,6288,2,13,3,1,2,1,3,2,3,15,1,3,3,2,2,0.1052631578947368,0.2,0.8351969241626008,0.1428571428571428,1,4.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
838,34,2553,1,6,2,3,2,4,3,3,3,16,0,3,4,2,3,0.1470588235294117,0.1666666666666666,0.7879696259904109,0.1428571428571428,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
840,49,7654,1,9,8,3,3,4,1,4,3,18,2,3,3,1,7,0.1836734693877551,0.7,1.1053858234229603,0.1,0,2.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
842,55,5160,4,12,7,3,3,4,3,2,3,16,0,3,1,1,3,0.1636363636363636,0.7,0.7452039259031195,0.3076923076923077,0,0.6666666666666666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
843,43,17159,6,22,1,2,3,1,3,3,4,24,1,3,2,1,0,0.0930232558139534,0.2,1.070193438134412,0.2608695652173913,1,3.5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
844,27,12808,1,9,8,3,2,4,2,3,3,16,1,3,1,1,8,0.3333333333333333,0.0,0.7988249639038142,0.1,1,1.25,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
845,35,10221,3,17,5,3,3,3,2,4,4,21,0,3,3,1,6,0.2285714285714285,0.1111111111111111,1.4010701506435557,0.1666666666666666,1,1.4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
846,28,4779,1,8,7,2,3,2,1,3,4,20,0,2,4,1,5,0.2857142857142857,0.7777777777777778,0.690180147653296,0.1111111111111111,1,0.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
847,34,3737,0,4,2,3,3,4,3,1,3,19,1,1,2,1,2,0.088235294117647,0.0,0.8822522575694978,0.0,0,1.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
848,26,2366,1,8,7,3,2,3,1,3,3,14,1,2,2,2,7,0.3076923076923077,0.1111111111111111,0.7302530885598559,0.1111111111111111,1,1.25,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
850,27,1706,1,0,0,4,3,4,3,2,3,11,3,6,3,0,0,0.0,0.0,0.5265476623343678,1.0,0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
851,51,16307,2,29,6,1,3,3,3,2,3,14,1,2,4,1,17,0.392156862745098,0.1904761904761904,0.9490924839560612,0.0666666666666666,0,8.666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
852,44,5933,9,10,2,4,3,2,4,2,3,12,0,2,3,1,3,0.1136363636363636,0.3333333333333333,0.7880444260586372,0.8181818181818182,0,1.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
854,25,3424,7,6,3,1,4,1,3,2,3,13,0,3,1,1,1,0.16,0.0,1.0567990596910173,1.0,-1,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
855,33,4037,1,9,8,1,4,1,1,3,4,22,1,5,3,1,8,0.2727272727272727,0.0,0.5830209784633513,0.1,0,0.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
856,35,2559,1,6,5,3,2,1,4,2,3,11,0,3,1,1,1,0.1714285714285714,0.1428571428571428,0.7898214935015517,0.1428571428571428,1,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
857,36,6201,1,18,14,2,3,4,4,2,3,14,1,1,2,1,11,0.5,0.2105263157894736,0.8955444853731092,0.0526315789473684,0,0.3333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
859,32,4403,2,8,2,2,3,4,3,2,3,11,1,3,4,1,3,0.15625,0.0,0.6358784662308982,0.2222222222222222,0,4.333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
